4	100	8	4.2377097606658936	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	250	8	4.084033489227295	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	500	8	4.0288474559783936	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	750	8	4.448108911514282	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	1000	8	4.68632173538208	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	2500	8	4.10719108581543	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	5000	8	4.025881767272949	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	7500	8	3.950795888900757	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	10000	8	3.9870100021362305	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	25000	8	4.150634050369263	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	50000	8	3.9891650676727295	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	75000	8	3.935871124267578	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
4	100000	8	3.957610845565796	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
5	100	8	3.8961119651794434	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
5	250	8	3.9576663970947266	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
5	500	8	3.9412896633148193	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
5	750	8	4.00463080406189	-2623556.83509	(Platypus:0.1949835741,Wallaby:0.1198371913,(Elephant:0.0412968214,(Hyrax:0.0639512545,(Tenrec:0.0964437211,(Armadillo:0.0737116854,(Sloth:0.0573007218,(Pika:0.0945153998,(Rabbit:0.0738814197,(Squirrel:0.0585943549,(Rat:0.1062475093,(Mouse:0.1025639417,(Chimp:0.0044275129,(Human:0.0033532574,(Gorilla:0.0045537614,(Orangutan:0.0083777414,(Macaque:0.0162751686,(Marmoset:0.0264481813,(Tarsier:0.0644538594,(Bushbaby:0.0709996333,(Hedgehog:0.0935309523,(Shrew:0.1124474979,(Microbat:0.0661237808,(Megabat:0.0489362871,(Horse:0.051557288,(Alpaca:0.0486803247,(Cow:0.0580120257,(Dolphin:0.0346033558,(Pig:0.0491097786,(Dog:0.0468917073,Cat:0.0354553176):0.02760248538):0.002154724833):0.0004209772826):0.003500642909):0.01181708236):0.003495767344):0.001529826455):0.004749537296):0.002289592327):0.01549156783):0.005226996913):0.02148191305):0.00734992778):0.004711769528):0.003309634113):0.0004666048719):0.0001995485506):0.05488711221):8.047662332e-07):0.01126693151):0.01378868525):0.001730552682):0.02173780589):0.001417993921):0.0198039565):0.008608329148):0.002044841812):0.09201180224);
